node1297,Cores per socket,24
node1297,Sockets,2
node1297,Model name,AMD EPYC 7352 24-Core Processor
node129,Cores per socket,8
node129,Sockets,2
node129,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node1252,Cores per socket,32
node1252,Sockets,2
node1252,Model name,AMD EPYC 7452 32-Core Processor
node1257,Cores per socket,32
node1257,Sockets,2
node1257,Model name,AMD EPYC 7452 32-Core Processor
node127,Cores per socket,12
node127,Sockets,2
node127,Model name,IntelR XeonR CPU E5-2650 v4 @ 2.20GHz
node1296,Cores per socket,24
node1296,Sockets,2
node1296,Model name,AMD EPYC 7352 24-Core Processor
node1298,Cores per socket,24
node1298,Sockets,2
node1298,Model name,AMD EPYC 7352 24-Core Processor
node1299,Cores per socket,24
node1299,Sockets,2
node1299,Model name,AMD EPYC 7352 24-Core Processor
node1258,Cores per socket,32
node1258,Sockets,2
node1258,Model name,AMD EPYC 7452 32-Core Processor
node1300,Cores per socket,24
node1300,Sockets,2
node1300,Model name,AMD EPYC 7352 24-Core Processor
node1301,Cores per socket,24
node1301,Sockets,2
node1301,Model name,AMD EPYC 7352 24-Core Processor
node1303,Cores per socket,24
node1303,Sockets,2
node1303,Model name,AMD EPYC 7352 24-Core Processor
node1302,Cores per socket,24
node1302,Sockets,2
node1302,Model name,AMD EPYC 7352 24-Core Processor
node1304,Cores per socket,24
node1304,Sockets,2
node1304,Model name,AMD EPYC 7352 24-Core Processor
node1307,Cores per socket,24
node1307,Sockets,2
node1307,Model name,AMD EPYC 7352 24-Core Processor
node1305,Cores per socket,24
node1305,Sockets,2
node1305,Model name,AMD EPYC 7352 24-Core Processor
node1306,Cores per socket,24
node1306,Sockets,2
node1306,Model name,AMD EPYC 7352 24-Core Processor
node1308,Cores per socket,24
node1308,Sockets,2
node1308,Model name,AMD EPYC 7352 24-Core Processor
node1309,Cores per socket,24
node1309,Sockets,2
node1309,Model name,AMD EPYC 7352 24-Core Processor
node1314,Cores per socket,24
node1314,Sockets,2
node1314,Model name,AMD EPYC 7352 24-Core Processor
node1313,Cores per socket,24
node1313,Sockets,2
node1313,Model name,AMD EPYC 7352 24-Core Processor
node1310,Cores per socket,24
node1310,Sockets,2
node1310,Model name,AMD EPYC 7352 24-Core Processor
node1318,Cores per socket,24
node1318,Sockets,2
node1318,Model name,AMD EPYC 7352 24-Core Processor
node1312,Cores per socket,24
node1312,Sockets,2
node1312,Model name,AMD EPYC 7352 24-Core Processor
node1317,Cores per socket,24
node1317,Sockets,2
node1317,Model name,AMD EPYC 7352 24-Core Processor
node1320,Cores per socket,24
node1320,Sockets,2
node1320,Model name,AMD EPYC 7352 24-Core Processor
node1319,Cores per socket,24
node1319,Sockets,2
node1319,Model name,AMD EPYC 7352 24-Core Processor
node1321,Cores per socket,24
node1321,Sockets,2
node1321,Model name,AMD EPYC 7352 24-Core Processor
node1316,Cores per socket,24
node1316,Sockets,2
node1316,Model name,AMD EPYC 7352 24-Core Processor
node1322,Cores per socket,24
node1322,Sockets,2
node1322,Model name,AMD EPYC 7352 24-Core Processor
node1324,Cores per socket,24
node1324,Sockets,2
node1324,Model name,AMD EPYC 7352 24-Core Processor
node1311,Cores per socket,24
node1311,Sockets,2
node1311,Model name,AMD EPYC 7352 24-Core Processor
node1327,Cores per socket,24
node1327,Sockets,2
node1327,Model name,AMD EPYC 7352 24-Core Processor
node1326,Cores per socket,24
node1326,Sockets,2
node1326,Model name,AMD EPYC 7352 24-Core Processor
node1315,Cores per socket,24
node1315,Sockets,2
node1315,Model name,AMD EPYC 7352 24-Core Processor
node1325,Cores per socket,24
node1325,Sockets,2
node1325,Model name,AMD EPYC 7352 24-Core Processor
node1323,Cores per socket,24
node1323,Sockets,2
node1323,Model name,AMD EPYC 7352 24-Core Processor
node1328,Cores per socket,24
node1328,Sockets,2
node1328,Model name,AMD EPYC 7352 24-Core Processor
node131,Cores per socket,8
node131,Sockets,2
node131,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node1329,Cores per socket,24
node1329,Sockets,2
node1329,Model name,AMD EPYC 7352 24-Core Processor
node1241,Cores per socket,24
node1241,Sockets,2
node1241,Model name,IntelR XeonR Gold 6248R CPU @ 3.00GHz
node1330,Cores per socket,24
node1330,Sockets,2
node1330,Model name,AMD EPYC 7352 24-Core Processor
node1332,Cores per socket,24
node1332,Sockets,2
node1332,Model name,AMD EPYC 7352 24-Core Processor
node1331,Cores per socket,24
node1331,Sockets,2
node1331,Model name,AMD EPYC 7352 24-Core Processor
node1335,Cores per socket,24
node1335,Sockets,2
node1335,Model name,AMD EPYC 7352 24-Core Processor
node1336,Cores per socket,24
node1336,Sockets,2
node1336,Model name,AMD EPYC 7352 24-Core Processor
node1334,Cores per socket,24
node1334,Sockets,2
node1334,Model name,AMD EPYC 7352 24-Core Processor
node1337,Cores per socket,24
node1337,Sockets,2
node1337,Model name,AMD EPYC 7352 24-Core Processor
node1333,Cores per socket,24
node1333,Sockets,2
node1333,Model name,AMD EPYC 7352 24-Core Processor
node1339,Cores per socket,24
node1339,Sockets,2
node1339,Model name,AMD EPYC 7352 24-Core Processor
node1342,Cores per socket,24
node1342,Sockets,2
node1342,Model name,AMD EPYC 7352 24-Core Processor
node1338,Cores per socket,24
node1338,Sockets,2
node1338,Model name,AMD EPYC 7352 24-Core Processor
node1340,Cores per socket,24
node1340,Sockets,2
node1340,Model name,AMD EPYC 7352 24-Core Processor
node1345,Cores per socket,24
node1345,Sockets,2
node1345,Model name,AMD EPYC 7352 24-Core Processor
node1341,Cores per socket,24
node1341,Sockets,2
node1341,Model name,AMD EPYC 7352 24-Core Processor
node133,Cores per socket,8
node133,Sockets,2
node133,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node1346,Cores per socket,24
node1346,Sockets,2
node1346,Model name,AMD EPYC 7352 24-Core Processor
node1344,Cores per socket,24
node1344,Sockets,2
node1344,Model name,AMD EPYC 7352 24-Core Processor
node1343,Cores per socket,24
node1343,Sockets,2
node1343,Model name,AMD EPYC 7352 24-Core Processor
node1347,Cores per socket,32
node1347,Sockets,2
node1347,Model name,AMD EPYC 7452 32-Core Processor
node135,Cores per socket,8
node135,Sockets,2
node135,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node1351,Cores per socket,32
node1351,Sockets,2
node1351,Model name,AMD EPYC 7452 32-Core Processor
node1352,Cores per socket,32
node1352,Sockets,2
node1352,Model name,AMD EPYC 7452 32-Core Processor
node1349,Cores per socket,32
node1349,Sockets,2
node1349,Model name,AMD EPYC 7452 32-Core Processor
node1353,Cores per socket,32
node1353,Sockets,2
node1353,Model name,AMD EPYC 7452 32-Core Processor
node1348,Cores per socket,32
node1348,Sockets,2
node1348,Model name,AMD EPYC 7452 32-Core Processor
node1356,Cores per socket,32
node1356,Sockets,2
node1356,Model name,AMD EPYC 7452 32-Core Processor
node1355,Cores per socket,32
node1355,Sockets,2
node1355,Model name,AMD EPYC 7452 32-Core Processor
node1350,Cores per socket,32
node1350,Sockets,2
node1350,Model name,AMD EPYC 7452 32-Core Processor
node1354,Cores per socket,32
node1354,Sockets,2
node1354,Model name,AMD EPYC 7452 32-Core Processor
node1357,Cores per socket,32
node1357,Sockets,2
node1357,Model name,AMD EPYC 7452 32-Core Processor
node136,Cores per socket,8
node136,Sockets,2
node136,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node1358,Cores per socket,32
node1358,Sockets,2
node1358,Model name,AMD EPYC 7452 32-Core Processor
node1240,Cores per socket,24
node1240,Sockets,2
node1240,Model name,IntelR XeonR Gold 6248R CPU @ 3.00GHz
node1359,Cores per socket,32
node1359,Sockets,2
node1359,Model name,AMD EPYC 7452 32-Core Processor
node1361,Cores per socket,32
node1361,Sockets,2
node1361,Model name,AMD EPYC 7452 32-Core Processor
node1362,Cores per socket,32
node1362,Sockets,2
node1362,Model name,AMD EPYC 7452 32-Core Processor
node1360,Cores per socket,32
node1360,Sockets,2
node1360,Model name,AMD EPYC 7452 32-Core Processor
node1365,Cores per socket,28
node1365,Sockets,2
node1365,Model name,IntelR XeonR Gold 6238R CPU @ 2.20GHz
node1363,Cores per socket,28
node1363,Sockets,2
node1363,Model name,IntelR XeonR Gold 6238R CPU @ 2.20GHz
node1364,Cores per socket,28
node1364,Sockets,2
node1364,Model name,IntelR XeonR Gold 6238R CPU @ 2.20GHz
node1366,Cores per socket,28
node1366,Sockets,2
node1366,Model name,IntelR XeonR Gold 6238R CPU @ 2.20GHz
node1374,Cores per socket,20
node1374,Sockets,2
node1374,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node1368,Cores per socket,20
node1368,Sockets,2
node1368,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node1372,Cores per socket,20
node1372,Sockets,2
node1372,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node1371,Cores per socket,20
node1371,Sockets,2
node1371,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node1370,Cores per socket,20
node1370,Sockets,2
node1370,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node1369,Cores per socket,20
node1369,Sockets,2
node1369,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node1373,Cores per socket,20
node1373,Sockets,2
node1373,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node1375,Cores per socket,20
node1375,Sockets,2
node1375,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node1376,Cores per socket,20
node1376,Sockets,2
node1376,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node1377,Cores per socket,20
node1377,Sockets,2
node1377,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node1382,Cores per socket,20
node1382,Sockets,2
node1382,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node1378,Cores per socket,20
node1378,Sockets,2
node1378,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node1380,Cores per socket,20
node1380,Sockets,2
node1380,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node1379,Cores per socket,20
node1379,Sockets,2
node1379,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node1381,Cores per socket,20
node1381,Sockets,2
node1381,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node1383,Cores per socket,20
node1383,Sockets,2
node1383,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node137,Cores per socket,8
node137,Sockets,2
node137,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node1384,Cores per socket,20
node1384,Sockets,2
node1384,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node1385,Cores per socket,20
node1385,Sockets,2
node1385,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node1389,Cores per socket,20
node1389,Sockets,2
node1389,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node1386,Cores per socket,20
node1386,Sockets,2
node1386,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node1387,Cores per socket,20
node1387,Sockets,2
node1387,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node1393,Cores per socket,20
node1393,Sockets,2
node1393,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node1391,Cores per socket,20
node1391,Sockets,2
node1391,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node139,Cores per socket,8
node139,Sockets,2
node139,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node1400,Cores per socket,32
node1400,Sockets,2
node1400,Model name,AMD EPYC 7542 32-Core Processor
node1388,Cores per socket,20
node1388,Sockets,2
node1388,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node1401,Cores per socket,32
node1401,Sockets,2
node1401,Model name,AMD EPYC 7542 32-Core Processor
node1402,Cores per socket,32
node1402,Sockets,2
node1402,Model name,AMD EPYC 7542 32-Core Processor
node1399,Cores per socket,32
node1399,Sockets,2
node1399,Model name,AMD EPYC 7542 32-Core Processor
node1404,Cores per socket,32
node1404,Sockets,2
node1404,Model name,AMD EPYC 7542 32-Core Processor
node1403,Cores per socket,32
node1403,Sockets,2
node1403,Model name,AMD EPYC 7542 32-Core Processor
node1405,Cores per socket,32
node1405,Sockets,2
node1405,Model name,AMD EPYC 7542 32-Core Processor
node1398,Cores per socket,20
node1398,Sockets,2
node1398,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node1392,Cores per socket,20
node1392,Sockets,2
node1392,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node1390,Cores per socket,20
node1390,Sockets,2
node1390,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node1406,Cores per socket,32
node1406,Sockets,2
node1406,Model name,AMD EPYC 7542 32-Core Processor
node1410,Cores per socket,32
node1410,Sockets,2
node1410,Model name,AMD EPYC 7542 32-Core Processor
node1408,Cores per socket,32
node1408,Sockets,2
node1408,Model name,AMD EPYC 7542 32-Core Processor
node1409,Cores per socket,32
node1409,Sockets,2
node1409,Model name,AMD EPYC 7542 32-Core Processor
node1411,Cores per socket,32
node1411,Sockets,2
node1411,Model name,AMD EPYC 7542 32-Core Processor
node1413,Cores per socket,32
node1413,Sockets,2
node1413,Model name,AMD EPYC 7542 32-Core Processor
node1407,Cores per socket,32
node1407,Sockets,2
node1407,Model name,AMD EPYC 7542 32-Core Processor
node1397,Cores per socket,20
node1397,Sockets,2
node1397,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node1395,Cores per socket,20
node1395,Sockets,2
node1395,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node1414,Cores per socket,32
node1414,Sockets,2
node1414,Model name,AMD EPYC 7542 32-Core Processor
node1396,Cores per socket,20
node1396,Sockets,2
node1396,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node1416,Cores per socket,32
node1416,Sockets,2
node1416,Model name,AMD EPYC 7542 32-Core Processor
node1415,Cores per socket,32
node1415,Sockets,2
node1415,Model name,AMD EPYC 7542 32-Core Processor
node1394,Cores per socket,20
node1394,Sockets,2
node1394,Model name,IntelR XeonR Gold 6230 CPU @ 2.10GHz
node1412,Cores per socket,32
node1412,Sockets,2
node1412,Model name,AMD EPYC 7542 32-Core Processor
node1417,Cores per socket,32
node1417,Sockets,2
node1417,Model name,AMD EPYC 7542 32-Core Processor
node1418,Cores per socket,32
node1418,Sockets,2
node1418,Model name,AMD EPYC 7542 32-Core Processor
node1419,Cores per socket,32
node1419,Sockets,2
node1419,Model name,AMD EPYC 7542 32-Core Processor
node1420,Cores per socket,32
node1420,Sockets,2
node1420,Model name,AMD EPYC 7542 32-Core Processor
node1422,Cores per socket,32
node1422,Sockets,2
node1422,Model name,AMD EPYC 7542 32-Core Processor
node1425,Cores per socket,32
node1425,Sockets,2
node1425,Model name,AMD EPYC 7542 32-Core Processor
node1421,Cores per socket,32
node1421,Sockets,2
node1421,Model name,AMD EPYC 7542 32-Core Processor
node1427,Cores per socket,32
node1427,Sockets,2
node1427,Model name,AMD EPYC 7542 32-Core Processor
node1428,Cores per socket,32
node1428,Sockets,2
node1428,Model name,AMD EPYC 7542 32-Core Processor
node1429,Cores per socket,32
node1429,Sockets,2
node1429,Model name,AMD EPYC 7542 32-Core Processor
node1424,Cores per socket,32
node1424,Sockets,2
node1424,Model name,AMD EPYC 7542 32-Core Processor
node1423,Cores per socket,32
node1423,Sockets,2
node1423,Model name,AMD EPYC 7542 32-Core Processor
node1426,Cores per socket,32
node1426,Sockets,2
node1426,Model name,AMD EPYC 7542 32-Core Processor
node1430,Cores per socket,32
node1430,Sockets,2
node1430,Model name,AMD EPYC 7542 32-Core Processor
node143,Cores per socket,8
node143,Sockets,2
node143,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node1439,Cores per socket,32
node1439,Sockets,2
node1439,Model name,AMD EPYC 7542 32-Core Processor
node1441,Cores per socket,32
node1441,Sockets,2
node1441,Model name,AMD EPYC 7542 32-Core Processor
node1436,Cores per socket,32
node1436,Sockets,2
node1436,Model name,AMD EPYC 7542 32-Core Processor
node1440,Cores per socket,32
node1440,Sockets,2
node1440,Model name,AMD EPYC 7542 32-Core Processor
node1442,Cores per socket,32
node1442,Sockets,2
node1442,Model name,AMD EPYC 7542 32-Core Processor
node1447,Cores per socket,32
node1447,Sockets,2
node1447,Model name,AMD EPYC 7542 32-Core Processor
node1431,Cores per socket,32
node1431,Sockets,2
node1431,Model name,AMD EPYC 7542 32-Core Processor
node1435,Cores per socket,32
node1435,Sockets,2
node1435,Model name,AMD EPYC 7542 32-Core Processor
node1434,Cores per socket,32
node1434,Sockets,2
node1434,Model name,AMD EPYC 7542 32-Core Processor
node1433,Cores per socket,32
node1433,Sockets,2
node1433,Model name,AMD EPYC 7542 32-Core Processor
node1432,Cores per socket,32
node1432,Sockets,2
node1432,Model name,AMD EPYC 7542 32-Core Processor
node1446,Cores per socket,32
node1446,Sockets,2
node1446,Model name,AMD EPYC 7542 32-Core Processor
node1443,Cores per socket,32
node1443,Sockets,2
node1443,Model name,AMD EPYC 7542 32-Core Processor
node1438,Cores per socket,32
node1438,Sockets,2
node1438,Model name,AMD EPYC 7542 32-Core Processor
node1449,Cores per socket,32
node1449,Sockets,2
node1449,Model name,AMD EPYC 7542 32-Core Processor
node1437,Cores per socket,32
node1437,Sockets,2
node1437,Model name,AMD EPYC 7542 32-Core Processor
node1448,Cores per socket,32
node1448,Sockets,2
node1448,Model name,AMD EPYC 7542 32-Core Processor
node144,Cores per socket,8
node144,Sockets,2
node144,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node1445,Cores per socket,32
node1445,Sockets,2
node1445,Model name,AMD EPYC 7542 32-Core Processor
node1451,Cores per socket,32
node1451,Sockets,2
node1451,Model name,AMD EPYC 7542 32-Core Processor
node1452,Cores per socket,32
node1452,Sockets,2
node1452,Model name,AMD EPYC 7542 32-Core Processor
node1455,Cores per socket,32
node1455,Sockets,2
node1455,Model name,AMD EPYC 7542 32-Core Processor
node1450,Cores per socket,32
node1450,Sockets,2
node1450,Model name,AMD EPYC 7542 32-Core Processor
node1454,Cores per socket,32
node1454,Sockets,2
node1454,Model name,AMD EPYC 7542 32-Core Processor
node1458,Cores per socket,32
node1458,Sockets,2
node1458,Model name,AMD EPYC 7542 32-Core Processor
node1456,Cores per socket,32
node1456,Sockets,2
node1456,Model name,AMD EPYC 7542 32-Core Processor
node1457,Cores per socket,32
node1457,Sockets,2
node1457,Model name,AMD EPYC 7542 32-Core Processor
node1453,Cores per socket,32
node1453,Sockets,2
node1453,Model name,AMD EPYC 7542 32-Core Processor
node1459,Cores per socket,32
node1459,Sockets,2
node1459,Model name,AMD EPYC 7542 32-Core Processor
node1444,Cores per socket,32
node1444,Sockets,2
node1444,Model name,AMD EPYC 7542 32-Core Processor
node1460,Cores per socket,32
node1460,Sockets,2
node1460,Model name,AMD EPYC 7542 32-Core Processor
node1463,Cores per socket,64
node1463,Sockets,2
node1463,Model name,AMD EPYC 7763 64-Core Processor
node1461,Cores per socket,32
node1461,Sockets,2
node1461,Model name,AMD EPYC 7542 32-Core Processor
node152,Cores per socket,8
node152,Sockets,2
node152,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node1462,Cores per socket,32
node1462,Sockets,2
node1462,Model name,AMD EPYC 7542 32-Core Processor
node146,Cores per socket,8
node146,Sockets,2
node146,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node154,Cores per socket,8
node154,Sockets,2
node154,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node156,Cores per socket,8
node156,Sockets,2
node156,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node159,Cores per socket,8
node159,Sockets,2
node159,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node1600,Cores per socket,48
node1600,Sockets,2
node1600,Model name,AMD EPYC 9474F 48-Core Processor
node149,Cores per socket,8
node149,Sockets,2
node149,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node1601,Cores per socket,48
node1601,Sockets,2
node1601,Model name,AMD EPYC 9474F 48-Core Processor
node160,Cores per socket,8
node160,Sockets,2
node160,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node158,Cores per socket,8
node158,Sockets,2
node158,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node1609,Cores per socket,48
node1609,Sockets,2
node1609,Model name,AMD EPYC 9474F 48-Core Processor
node1608,Cores per socket,48
node1608,Sockets,2
node1608,Model name,AMD EPYC 9474F 48-Core Processor
node1605,Cores per socket,48
node1605,Sockets,2
node1605,Model name,AMD EPYC 9474F 48-Core Processor
node1604,Cores per socket,48
node1604,Sockets,2
node1604,Model name,AMD EPYC 9474F 48-Core Processor
node1614,Cores per socket,48
node1614,Sockets,2
node1614,Model name,AMD EPYC 9474F 48-Core Processor
node1611,Cores per socket,48
node1611,Sockets,2
node1611,Model name,AMD EPYC 9474F 48-Core Processor
node1613,Cores per socket,48
node1613,Sockets,2
node1613,Model name,AMD EPYC 9474F 48-Core Processor
node1603,Cores per socket,48
node1603,Sockets,2
node1603,Model name,AMD EPYC 9474F 48-Core Processor
node1606,Cores per socket,48
node1606,Sockets,2
node1606,Model name,AMD EPYC 9474F 48-Core Processor
node1618,Cores per socket,48
node1618,Sockets,2
node1618,Model name,AMD EPYC 9474F 48-Core Processor
node1619,Cores per socket,48
node1619,Sockets,2
node1619,Model name,AMD EPYC 9474F 48-Core Processor
node1620,Cores per socket,96
node1620,Sockets,2
node1620,Model name,AMD EPYC 9654 96-Core Processor
node1610,Cores per socket,48
node1610,Sockets,2
node1610,Model name,AMD EPYC 9474F 48-Core Processor
node1612,Cores per socket,48
node1612,Sockets,2
node1612,Model name,AMD EPYC 9474F 48-Core Processor
node168,Cores per socket,8
node168,Sockets,2
node168,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node1632,Cores per socket,32
node1632,Sockets,2
node1632,Model name,INTELR XEONR PLATINUM 8562Y+
node1633,Cores per socket,32
node1633,Sockets,2
node1633,Model name,INTELR XEONR PLATINUM 8562Y+
node1607,Cores per socket,48
node1607,Sockets,2
node1607,Model name,AMD EPYC 9474F 48-Core Processor
node1621,Cores per socket,96
node1621,Sockets,2
node1621,Model name,AMD EPYC 9654 96-Core Processor
node1615,Cores per socket,48
node1615,Sockets,2
node1615,Model name,AMD EPYC 9474F 48-Core Processor
node1622,Cores per socket,96
node1622,Sockets,2
node1622,Model name,AMD EPYC 9654 96-Core Processor
node1602,Cores per socket,48
node1602,Sockets,2
node1602,Model name,AMD EPYC 9474F 48-Core Processor
node1623,Cores per socket,96
node1623,Sockets,2
node1623,Model name,AMD EPYC 9654 96-Core Processor
node1624,Cores per socket,96
node1624,Sockets,2
node1624,Model name,AMD EPYC 9654 96-Core Processor
node169,Cores per socket,8
node169,Sockets,2
node169,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node170,Cores per socket,8
node170,Sockets,2
node170,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node1702,Cores per socket,32
node1702,Sockets,2
node1702,Model name,IntelR XeonR Platinum 8462Y+
node1625,Cores per socket,96
node1625,Sockets,2
node1625,Model name,AMD EPYC 9654 96-Core Processor
node1703,Cores per socket,32
node1703,Sockets,2
node1703,Model name,IntelR XeonR Platinum 8462Y+
node1627,Cores per socket,48
node1627,Sockets,2
node1627,Model name,AMD EPYC 9474F 48-Core Processor
node1628,Cores per socket,48
node1628,Sockets,2
node1628,Model name,AMD EPYC 9474F 48-Core Processor
node1629,Cores per socket,48
node1629,Sockets,2
node1629,Model name,AMD EPYC 9474F 48-Core Processor
node1616,Cores per socket,48
node1616,Sockets,2
node1616,Model name,AMD EPYC 9474F 48-Core Processor
node1631,Cores per socket,48
node1631,Sockets,2
node1631,Model name,AMD EPYC 9474F 48-Core Processor
node1626,Cores per socket,48
node1626,Sockets,2
node1626,Model name,AMD EPYC 9474F 48-Core Processor
node1704,Cores per socket,64
node1704,Sockets,1
node1704,Model name,AMD EPYC 9554P 64-Core Processor
node1630,Cores per socket,48
node1630,Sockets,2
node1630,Model name,AMD EPYC 9474F 48-Core Processor
node1708,Cores per socket,48
node1708,Sockets,1
node1708,Model name,AMD EPYC 9474F 48-Core Processor
node177,Cores per socket,8
node177,Sockets,2
node177,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node1705,Cores per socket,64
node1705,Sockets,1
node1705,Model name,AMD EPYC 9554P 64-Core Processor
node173,Cores per socket,8
node173,Sockets,2
node173,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node172,Cores per socket,8
node172,Sockets,2
node172,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node1709,Cores per socket,48
node1709,Sockets,1
node1709,Model name,AMD EPYC 9474F 48-Core Processor
node1803,Cores per socket,32
node1803,Sockets,2
node1803,Model name,IntelR XeonR Platinum 8462Y+
node1802,Cores per socket,32
node1802,Sockets,2
node1802,Model name,IntelR XeonR Platinum 8462Y+
node1805,Cores per socket,48
node1805,Sockets,1
node1805,Model name,AMD EPYC 9474F 48-Core Processor
node1804,Cores per socket,48
node1804,Sockets,1
node1804,Model name,AMD EPYC 9474F 48-Core Processor
node1900,Cores per socket,96
node1900,Sockets,2
node1900,Model name,AMD EPYC 9654 96-Core Processor
node1901,Cores per socket,96
node1901,Sockets,2
node1901,Model name,AMD EPYC 9654 96-Core Processor
node1917,Cores per socket,64
node1917,Sockets,2
node1917,Model name,AMD EPYC 7763 64-Core Processor
node1905,Cores per socket,96
node1905,Sockets,2
node1905,Model name,AMD EPYC 9654 96-Core Processor
node1909,Cores per socket,96
node1909,Sockets,2
node1909,Model name,AMD EPYC 9654 96-Core Processor
node1911,Cores per socket,96
node1911,Sockets,2
node1911,Model name,AMD EPYC 9654 96-Core Processor
node1918,Cores per socket,64
node1918,Sockets,2
node1918,Model name,AMD EPYC 7763 64-Core Processor
node1912,Cores per socket,96
node1912,Sockets,2
node1912,Model name,AMD EPYC 9654 96-Core Processor
node1915,Cores per socket,96
node1915,Sockets,2
node1915,Model name,AMD EPYC 9654 96-Core Processor
node1910,Cores per socket,96
node1910,Sockets,2
node1910,Model name,AMD EPYC 9654 96-Core Processor
node1919,Cores per socket,32
node1919,Sockets,2
node1919,Model name,AMD EPYC 7513 32-Core Processor
node1907,Cores per socket,96
node1907,Sockets,2
node1907,Model name,AMD EPYC 9654 96-Core Processor
node1921,Cores per socket,32
node1921,Sockets,2
node1921,Model name,AMD EPYC 7513 32-Core Processor
node1927,Cores per socket,32
node1927,Sockets,2
node1927,Model name,AMD EPYC 75F3 32-Core Processor
node1920,Cores per socket,32
node1920,Sockets,2
node1920,Model name,AMD EPYC 7513 32-Core Processor
node1928,Cores per socket,32
node1928,Sockets,2
node1928,Model name,AMD EPYC 75F3 32-Core Processor
node1922,Cores per socket,32
node1922,Sockets,2
node1922,Model name,AMD EPYC 7513 32-Core Processor
node1923,Cores per socket,32
node1923,Sockets,2
node1923,Model name,AMD EPYC 7513 32-Core Processor
node1924,Cores per socket,32
node1924,Sockets,2
node1924,Model name,AMD EPYC 7513 32-Core Processor
node1925,Cores per socket,32
node1925,Sockets,2
node1925,Model name,AMD EPYC 7513 32-Core Processor
node1926,Cores per socket,32
node1926,Sockets,2
node1926,Model name,AMD EPYC 7513 32-Core Processor
node2000,Cores per socket,64
node2000,Sockets,2
node2000,Model name,AMD EPYC 7763 64-Core Processor
node1908,Cores per socket,96
node1908,Sockets,2
node1908,Model name,AMD EPYC 9654 96-Core Processor
node199,Cores per socket,8
node199,Sockets,2
node199,Model name,IntelR XeonR CPU E5-2650 0 @ 2.00GHz
node2001,Cores per socket,64
node2001,Sockets,2
